Order_ID,Customer_ID,Order_Date,City,Restaurant_Type,Order_Value,Discount_Percentage,Delivery_Distance_km,Delivery_Time_min,Delivery_Cost,Net_Revenue,Profit,Payment_Mode,Rating,Order_Cancelled,Refund,Repeat_Customer
52281,10453,2025-01-13,Bangalore,North Indian,413,25,2.6,21,42.12,7.61,-34.51,UPI,4,No,No,Yes
52282,10622,2025-06-21,Bangalore,South Indian,242,15,6.4,33,76.76,55.34,-21.42,UPI,5,No,No,Yes
52283,10590,2025-12-20,Bangalore,Fast Food,294,25,6.8,36,75.82,31.98,-43.84,Wallet,4,No,No,Yes
52284,10535,2025-12-06,Mumbai,Fast Food,151,5,8.3,46,78.72,75.47,-3.25,Wallet,3,No,No,No
52285,11139,2025-12-14,Hyderabad,Desserts,313,40,2.8,39,36.49,-36.34,-72.83,UPI,4,No,No,No
52286,10112,2025-07-22,Pune,Healthy,406,40,3.9,26,51.0,-49.68,-100.68,Wallet,5,No,No,Yes
52287,10969,2025-01-27,Bangalore,Pizza,417,25,1.0,19,37.68,7.49,-30.19,Wallet,5,No,No,No
52288,11120,2025-01-08,Mumbai,Biryani,457,10,8.3,51,86.0,104.64,18.64,Card,2,No,No,No
52289,11551,2025-01-26,Kolkata,Chinese,331,25,6.7,42,79.46,30.27,-49.19,Wallet,3,No,No,Yes
52290,10379,2025-02-07,Bangalore,Pizza,552,20,9.1,41,89.98,65.64,-24.34,Wallet,2,Yes,Yes,No
52291,10780,2025-01-11,Bangalore,North Indian,445,40,5.2,36,57.41,-48.9,-106.31,COD,5,No,No,Yes
52292,10150,2025-05-06,Kolkata,Fast Food,263,15,4.5,42,59.9,45.41,-14.49,Wallet,5,No,No,No
52293,11672,2025-01-15,Pune,Chinese,371,15,4.7,43,53.72,54.17,0.45,UPI,5,No,No,No
52294,11495,2025-12-05,Delhi,Fast Food,287,0,6.6,39,62.13,102.74,40.61,Card,5,No,No,Yes
52295,10163,2025-07-03,Jaipur,South Indian,120,10,6.5,41,82.0,53.4,-28.6,Wallet,3,No,No,No
52296,10630,2025-02-04,Mumbai,North Indian,511,25,9.0,42,95.65,38.67,-56.98,Card,4,No,No,Yes
52297,10280,2025-04-15,Pune,North Indian,349,30,1.6,32,39.12,-7.92,-47.04,Card,5,No,Yes,Yes
52298,11356,2025-12-23,Bangalore,Chinese,332,15,6.9,45,79.04,64.64,-14.4,Wallet,3,No,No,No
52299,11332,2025-12-23,Delhi,Biryani,547,20,4.0,41,52.94,34.94,-18.0,Wallet,4,No,No,Yes
52300,11540,2025-07-24,Lucknow,Chinese,253,15,4.8,38,66.26,46.51,-19.75,Card,2,Yes,No,No
52301,11201,2025-08-12,Mumbai,Desserts,231,10,6.0,29,61.08,63.72,2.64,Wallet,5,No,No,No
52302,10739,2025-06-03,Kolkata,Biryani,421,15,6.1,59,93.06,66.07,-26.99,Wallet,1,Yes,No,No
52303,11608,2025-12-18,Mumbai,Biryani,362,50,5.6,39,69.45,-67.76,-137.21,UPI,3,No,No,Yes
52304,11115,2025-12-23,Mumbai,North Indian,400,40,8.9,51,95.23,-18.6,-113.83,COD,2,No,No,No
52305,11072,2025-09-13,Mumbai,Biryani,481,10,4.9,36,66.77,87.12,20.35,Card,4,No,No,No
52306,10650,2025-02-07,Lucknow,Healthy,339,25,6.3,52,87.31,27.63,-59.68,Card,3,No,No,No
52307,11346,2025-04-15,Kolkata,North Indian,353,20,5.9,44,72.09,42.46,-29.63,UPI,4,No,No,No
52308,11419,2025-03-04,Hyderabad,Chinese,351,15,9.2,51,112.73,79.57,-33.16,Card,3,No,No,No
52309,10806,2025-12-17,Lucknow,Pizza,610,15,1.1,33,27.81,62.7,34.89,UPI,5,No,No,No
52310,11665,2025-01-03,Bangalore,Healthy,272,25,12.3,61,137.53,46.84,-90.69,Wallet,1,No,No,Yes
52311,10326,2025-02-21,Jaipur,Biryani,339,10,8.7,51,111.67,92.88,-18.79,Card,3,Yes,Yes,No
52312,10309,2025-01-19,Bangalore,Fast Food,394,10,2.5,22,39.03,67.28,28.25,Card,4,No,No,Yes
52313,11380,2025-10-03,Bangalore,Pizza,677,40,5.5,33,58.42,-88.86,-147.28,COD,5,No,No,Yes
52314,11084,2025-06-02,Mumbai,Healthy,417,20,13.3,60,139.0,63.34,-75.66,Wallet,2,Yes,Yes,No
52315,10051,2025-03-13,Mumbai,Biryani,387,15,11.6,64,140.18,82.09,-58.09,Card,2,Yes,Yes,No
52316,11550,2025-09-08,Delhi,South Indian,286,15,3.1,22,48.15,40.02,-8.13,UPI,4,No,No,Yes
52317,10591,2025-08-28,Lucknow,Pizza,594,25,3.3,34,40.71,2.18,-38.53,UPI,5,No,No,Yes
52318,10285,2025-02-05,Delhi,Healthy,522,10,9.1,49,105.1,117.24,12.14,COD,3,No,No,No
52319,11033,2025-04-03,Jaipur,Chinese,372,20,3.6,44,48.8,29.04,-19.76,UPI,4,No,No,Yes
52320,10304,2025-08-15,Delhi,Pizza,421,40,4.5,50,65.28,-48.78,-114.06,Card,1,Yes,No,No
52321,10069,2025-12-28,Delhi,South Indian,148,30,12.1,58,138.4,43.16,-95.24,Wallet,1,No,No,No
52322,11205,2025-02-17,Mumbai,Biryani,171,20,8.8,56,119.55,56.22,-63.33,UPI,1,No,No,Yes
52323,11285,2025-09-17,Jaipur,Healthy,344,0,7.0,53,88.42,117.68,29.26,UPI,2,No,No,No
52324,11364,2025-08-05,Mumbai,Healthy,539,50,3.2,40,44.46,-130.92,-175.38,COD,4,No,No,No
52325,10948,2025-12-01,Bangalore,Pizza,371,25,6.3,44,71.43,26.67,-44.76,COD,4,No,No,No
52326,11685,2025-02-03,Mumbai,Chinese,261,15,5.0,28,78.7,48.27,-30.43,Wallet,4,No,No,No
52327,10811,2025-10-19,Pune,Fast Food,214,10,6.1,39,72.43,62.28,-10.15,Card,5,No,No,Yes
52328,10917,2025-06-11,Bangalore,North Indian,503,5,3.8,34,50.73,108.31,57.58,COD,4,No,No,Yes
52329,10983,2025-10-28,Pune,Desserts,399,15,6.3,41,75.4,65.73,-9.67,Wallet,3,No,No,Yes
52330,10095,2025-10-07,Bangalore,Chinese,481,0,6.9,40,71.73,147.22,75.49,Card,5,No,No,Yes
52331,10341,2025-11-07,Pune,Biryani,259,10,4.5,37,59.86,58.08,-1.78,COD,4,No,No,No
52332,10406,2025-11-05,Bangalore,North Indian,431,10,3.7,23,49.81,73.92,24.11,COD,5,No,No,Yes
52333,10622,2025-07-24,Delhi,Fast Food,204,40,2.5,31,31.18,-16.72,-47.9,COD,5,No,No,Yes
52334,11493,2025-01-09,Hyderabad,Fast Food,485,20,6.9,44,75.28,51.1,-24.18,Card,3,No,No,No
52335,10671,2025-08-18,Pune,Biryani,685,40,5.4,52,71.68,-90.9,-162.58,COD,4,No,No,No
52336,10958,2025-04-01,Mumbai,South Indian,436,50,5.4,31,64.16,-89.68,-153.84,Wallet,4,No,No,No
52337,10179,2025-10-07,Bangalore,Fast Food,304,15,3.8,27,42.04,44.08,2.04,COD,5,No,No,No
52338,10514,2025-11-06,Jaipur,Pizza,529,25,6.9,50,78.52,25.53,-52.99,UPI,2,Yes,No,No
52339,10471,2025-12-08,Mumbai,Biryani,368,10,2.5,33,43.89,64.16,20.27,Wallet,2,Yes,No,No
52340,11200,2025-02-04,Kolkata,South Indian,208,20,5.6,42,60.65,37.76,-22.89,Card,3,No,No,No
52341,10328,2025-01-15,Bangalore,Pizza,519,10,11.6,61,134.75,117.28,-17.47,Card,2,Yes,Yes,No
52342,11391,2025-02-04,Mumbai,Biryani,405,5,4.3,41,66.18,94.65,28.47,COD,5,No,No,Yes
52343,11238,2025-01-10,Jaipur,Healthy,499,10,8.4,62,103.16,110.28,7.12,UPI,2,Yes,No,No
52344,10949,2025-07-12,Jaipur,Desserts,120,10,8.4,49,102.42,64.8,-37.62,UPI,3,No,No,No
52345,10764,2025-02-07,Mumbai,Chinese,503,50,4.1,41,62.14,-116.24,-178.38,Card,4,No,Yes,No
52346,10068,2025-05-11,Bangalore,South Indian,131,30,3.1,15,42.08,9.52,-32.56,Card,5,No,No,Yes
52347,10344,2025-02-27,Delhi,South Indian,314,10,9.7,49,110.12,92.68,-17.44,Wallet,3,No,No,Yes
52348,10788,2025-03-24,Delhi,South Indian,297,0,6.5,33,72.07,104.34,32.27,Wallet,5,No,No,Yes
52349,11012,2025-12-14,Bangalore,Chinese,419,30,7.4,47,87.67,10.88,-76.79,UPI,3,No,No,No
52350,10368,2025-06-13,Bangalore,Pizza,571,15,3.8,34,46.29,62.77,16.48,COD,1,Yes,No,No
52351,10428,2025-11-25,Jaipur,Pizza,427,20,4.2,45,65.2,33.74,-31.46,COD,4,No,Yes,No
52352,11028,2025-06-13,Bangalore,Fast Food,258,15,7.5,39,89.53,63.06,-26.47,UPI,4,No,No,No
52353,11333,2025-08-19,Delhi,South Indian,192,10,6.2,38,70.34,60.24,-10.1,Wallet,3,No,No,No
52354,10497,2025-03-12,Hyderabad,North Indian,563,5,7.8,46,92.73,142.51,49.78,Card,2,No,No,No
52355,10786,2025-10-01,Bangalore,Desserts,190,0,3.4,23,49.88,62.2,12.32,UPI,4,No,No,No
52356,11473,2025-02-15,Delhi,South Indian,381,15,4.9,27,62.04,56.07,-5.97,COD,5,No,No,Yes
52357,11699,2025-01-29,Delhi,South Indian,304,0,8.4,45,113.93,117.28,3.35,COD,5,No,No,Yes
52358,11682,2025-06-21,Pune,North Indian,334,0,4.3,40,55.92,99.28,43.36,Card,3,No,No,Yes
52359,11619,2025-02-18,Delhi,Fast Food,417,15,9.6,51,104.89,84.19,-20.7,COD,1,Yes,Yes,No
52360,10472,2025-06-06,Delhi,Desserts,308,5,2.1,29,45.55,72.36,26.81,Wallet,5,No,No,Yes
52361,11606,2025-05-01,Delhi,North Indian,558,20,6.4,46,78.38,49.56,-28.82,Card,4,No,No,No
52362,11434,2025-05-11,Bangalore,Chinese,489,5,5.3,28,56.43,114.93,58.5,Wallet,4,No,No,Yes
52363,10509,2025-10-27,Hyderabad,Fast Food,120,25,5.4,31,57.15,28.8,-28.35,Card,4,No,No,No
52364,10970,2025-05-08,Mumbai,Healthy,469,0,5.5,33,65.86,136.18,70.32,UPI,4,No,No,Yes
52365,10239,2025-05-15,Pune,Biryani,539,25,2.7,25,57.86,3.83,-54.03,Wallet,5,No,No,Yes
52366,10373,2025-04-22,Mumbai,Fast Food,394,25,4.8,32,43.5,16.98,-26.52,UPI,5,No,No,No
52367,10159,2025-02-23,Delhi,Pizza,477,15,3.5,34,59.82,54.39,-5.43,COD,2,Yes,No,No
52368,10776,2025-05-02,Hyderabad,Desserts,319,40,8.1,43,98.0,-8.82,-106.82,Wallet,4,No,No,Yes
52369,10356,2025-05-10,Delhi,Pizza,753,40,6.3,39,79.99,-97.74,-177.73,COD,5,No,No,Yes
52370,11658,2025-03-03,Mumbai,Healthy,230,10,2.8,30,40.07,47.6,7.53,Card,4,No,No,Yes
52371,10533,2025-06-16,Kolkata,Healthy,410,15,7.9,45,106.56,76.1,-30.46,Card,4,No,No,No
52372,10632,2025-04-16,Kolkata,Healthy,203,0,1.8,21,41.02,64.66,23.64,Wallet,4,No,No,No
52373,10497,2025-08-17,Jaipur,South Indian,237,0,6.2,52,78.88,89.34,10.46,COD,3,No,Yes,No
52374,10897,2025-02-12,Delhi,Biryani,461,5,12.1,61,136.35,133.37,-2.98,Wallet,3,Yes,Yes,No
52375,11617,2025-09-19,Lucknow,South Indian,324,40,6.3,45,89.1,-20.52,-109.62,Wallet,3,No,No,No
52376,11563,2025-07-14,Hyderabad,Chinese,239,5,5.2,47,67.58,71.83,4.25,UPI,2,No,No,Yes
52377,11315,2025-09-01,Mumbai,North Indian,661,0,5.3,45,69.58,177.22,107.64,COD,5,No,No,Yes
52378,10936,2025-06-15,Pune,South Indian,459,25,6.1,31,67.52,22.83,-44.69,Card,1,Yes,Yes,No
52379,10799,2025-08-16,Delhi,North Indian,400,10,5.0,37,71.66,78.0,6.34,UPI,3,No,Yes,No
52380,10485,2025-06-24,Lucknow,Fast Food,319,20,6.4,40,79.82,44.78,-35.04,COD,5,No,No,Yes
52381,10630,2025-12-13,Delhi,Desserts,263,30,7.8,44,90.17,25.76,-64.41,COD,4,No,No,Yes
52382,10213,2025-09-27,Bangalore,Chinese,279,20,6.5,46,79.61,44.58,-35.03,COD,2,No,No,Yes
52383,11313,2025-05-06,Delhi,Fast Food,164,40,10.7,65,121.65,25.48,-96.17,COD,3,No,No,No
52384,11148,2025-06-30,Pune,Chinese,418,40,4.5,37,44.39,-48.24,-92.63,Wallet,5,No,No,Yes
52385,11650,2025-06-16,Kolkata,Desserts,132,5,7.0,42,91.33,64.44,-26.89,Wallet,5,No,No,Yes
52386,11017,2025-05-11,Pune,North Indian,390,30,8.1,47,88.07,17.4,-70.67,COD,2,Yes,Yes,No
52387,11169,2025-02-12,Lucknow,Pizza,612,10,2.0,43,36.72,93.44,56.72,Wallet,2,Yes,No,No
52388,10769,2025-12-28,Mumbai,Pizza,561,15,5.0,41,69.74,69.27,-0.47,COD,4,No,No,Yes
52389,10835,2025-02-09,Bangalore,North Indian,438,5,3.7,26,54.12,96.66,42.54,UPI,5,No,No,Yes
52390,10588,2025-02-22,Pune,South Indian,303,0,1.1,24,50.6,86.66,36.06,COD,4,No,No,No
52391,10577,2025-02-14,Hyderabad,Fast Food,406,25,1.6,21,25.14,7.82,-17.32,UPI,5,No,No,Yes
52392,11498,2025-03-23,Pune,Biryani,297,50,0.8,34,25,-63.16,-88.16,Wallet,4,No,No,No
52393,10774,2025-06-09,Delhi,Fast Food,284,50,4.6,38,63.22,-51.92,-115.14,UPI,4,No,No,No
52394,10221,2025-01-26,Bangalore,South Indian,232,0,3.2,17,38.1,71.04,32.94,Card,5,No,No,No
52395,10748,2025-12-14,Kolkata,Biryani,398,30,7.9,49,94.71,15.56,-79.15,Wallet,4,No,No,Yes
52396,10902,2025-05-25,Pune,Fast Food,308,30,9.0,46,99.98,29.36,-70.62,Card,3,No,No,Yes
52397,11505,2025-05-11,Pune,Fast Food,149,0,8.7,47,96.89,84.98,-11.91,UPI,4,No,No,Yes
52398,10323,2025-04-28,Kolkata,Chinese,477,25,3.1,39,56.3,5.69,-50.61,UPI,5,No,No,Yes
52399,11212,2025-12-09,Jaipur,Chinese,333,50,7.1,44,90.84,-50.64,-141.48,COD,4,No,No,No
52400,11673,2025-07-21,Pune,Fast Food,389,10,4.7,35,56.38,74.88,18.5,Wallet,4,No,No,Yes
52401,11015,2025-10-03,Delhi,Pizza,397,15,8.3,42,91.35,77.59,-13.76,UPI,4,No,No,Yes
52402,11534,2025-11-12,Pune,Pizza,531,40,1.3,31,25,-75.58,-100.58,Wallet,5,No,Yes,No
52403,10991,2025-12-31,Bangalore,South Indian,450,25,5.4,33,64.46,18.9,-45.56,UPI,5,No,Yes,No
52404,10790,2025-05-18,Delhi,Fast Food,400,25,6.1,36,58.57,24.6,-33.97,COD,4,No,No,Yes
52405,10185,2025-07-01,Pune,Fast Food,221,10,7.3,44,81.48,70.32,-11.16,Wallet,4,No,No,Yes
52406,10850,2025-10-14,Lucknow,Desserts,232,25,8.1,46,97.28,41.64,-55.64,Wallet,1,Yes,No,No
52407,10239,2025-02-06,Mumbai,North Indian,485,40,3.9,39,51.34,-63.9,-115.24,Card,3,No,No,Yes
52408,11314,2025-12-30,Delhi,North Indian,258,25,7.9,53,91.03,39.66,-51.37,Wallet,3,No,No,No
52409,11515,2025-04-12,Bangalore,Fast Food,410,0,5.5,31,56.54,123.2,66.66,UPI,4,No,No,Yes
52410,10865,2025-05-09,Bangalore,Biryani,506,40,7.1,42,78.18,-48.48,-126.66,Wallet,5,No,No,Yes
52411,10500,2025-08-27,Lucknow,South Indian,190,30,6.3,57,89.39,22.6,-66.79,Card,1,Yes,Yes,No
52412,11314,2025-06-30,Hyderabad,Fast Food,247,20,3.8,32,50.09,27.74,-22.35,Card,5,No,Yes,Yes
52413,10961,2025-04-15,Bangalore,Chinese,485,10,4.2,28,47.05,83.4,36.35,COD,5,No,No,Yes
52414,10847,2025-02-11,Bangalore,North Indian,432,50,5.2,46,71.18,-89.76,-160.94,Wallet,3,No,No,Yes
52415,10285,2025-12-05,Bangalore,Fast Food,168,25,10.5,60,132.23,49.96,-82.27,Card,2,No,Yes,No
52416,11306,2025-07-20,Delhi,Fast Food,419,15,2.3,18,38.8,49.33,10.53,COD,4,No,No,Yes
52417,10021,2025-04-09,Mumbai,South Indian,167,20,2.4,25,39.87,23.34,-16.53,UPI,4,No,No,No
52418,11352,2025-04-13,Bangalore,Pizza,697,25,2.7,20,49.0,-0.91,-49.91,Card,5,No,No,No
52419,10112,2025-07-09,Delhi,Fast Food,383,30,9.0,45,100.9,23.36,-77.54,COD,5,No,No,Yes
52420,10328,2025-11-03,Lucknow,Pizza,518,10,12.1,71,152.89,117.16,-35.73,UPI,1,No,No,No
52421,10837,2025-06-30,Delhi,Desserts,430,5,8.4,53,97.36,123.5,26.14,UPI,1,Yes,No,No
52422,10269,2025-10-16,Mumbai,Desserts,205,25,3.5,26,62.08,14.85,-47.23,UPI,5,No,No,No
52423,11479,2025-05-02,Jaipur,North Indian,509,40,12.2,80,157.15,-36.62,-193.77,Wallet,2,No,No,No
52424,11056,2025-04-07,Bangalore,Pizza,240,15,3.2,39,45.93,36.8,-9.13,COD,5,No,No,Yes
52425,10179,2025-03-20,Pune,Biryani,514,10,3.0,42,52.64,81.68,29.04,Card,4,No,No,Yes
52426,10060,2025-04-25,Lucknow,Chinese,316,5,2.4,37,32.62,73.72,41.1,Card,4,No,No,Yes
52427,10036,2025-04-13,Pune,Pizza,391,15,5.6,45,73.15,60.97,-12.18,COD,4,No,No,Yes
52428,11005,2025-05-27,Kolkata,Desserts,182,30,9.8,54,117.59,40.44,-77.15,COD,2,No,No,No
52429,10555,2025-08-06,Jaipur,South Indian,288,0,0.8,18,42.6,83.36,40.76,UPI,5,No,No,Yes
52430,10280,2025-10-29,Kolkata,Fast Food,271,15,6.1,41,73.03,55.57,-17.46,UPI,1,Yes,Yes,Yes
52431,11597,2025-05-31,Delhi,Desserts,172,0,3.2,34,49.94,57.84,7.9,COD,4,No,No,Yes
52432,10528,2025-07-20,Delhi,Chinese,453,10,5.4,32,67.78,86.76,18.98,UPI,4,No,No,Yes
52433,10432,2025-02-24,Hyderabad,Fast Food,251,5,2.8,29,44.09,62.67,18.58,Card,5,No,No,Yes
52434,10735,2025-11-19,Bangalore,Biryani,327,15,8.0,42,99.35,70.89,-28.46,Card,4,No,No,Yes
52435,10643,2025-10-17,Delhi,South Indian,252,25,5.5,41,75.52,25.44,-50.08,Wallet,5,No,No,Yes
52436,10075,2025-11-20,Delhi,Pizza,377,50,4.8,44,68.13,-76.76,-144.89,Wallet,4,No,No,No
52437,11127,2025-04-22,Hyderabad,Pizza,380,5,9.0,55,118.2,118.6,0.4,Wallet,3,No,No,No
52438,11446,2025-01-05,Mumbai,Chinese,426,40,9.1,41,92.43,-22.08,-114.51,Wallet,2,Yes,Yes,No
52439,11044,2025-08-01,Bangalore,Fast Food,376,20,1.0,29,28.54,27.52,-1.02,Card,5,No,No,No
52440,10121,2025-03-21,Hyderabad,Healthy,458,15,1.3,16,25,52.06,27.06,Wallet,4,No,No,Yes
52441,11002,2025-09-29,Delhi,North Indian,382,25,4.1,38,60.96,13.14,-47.82,Wallet,3,No,No,Yes
52442,10977,2025-05-13,Pune,Biryani,324,25,5.1,35,69.05,20.88,-48.17,Card,5,No,No,No
52443,10662,2025-03-13,Pune,South Indian,234,20,9.1,59,108.06,59.28,-48.78,Card,2,Yes,Yes,No
52444,11613,2025-04-29,Hyderabad,Fast Food,415,15,4.2,39,58.65,54.25,-4.4,Card,5,No,No,Yes
52445,11033,2025-04-18,Lucknow,Desserts,365,5,5.6,36,65.69,95.65,29.96,COD,4,No,No,No
52446,10772,2025-04-14,Pune,Desserts,120,20,5.7,40,66.74,36.6,-30.14,COD,4,No,No,Yes
52447,11480,2025-08-29,Jaipur,Healthy,304,0,3.7,32,40.02,89.08,49.06,Wallet,5,No,No,No
52448,10182,2025-07-13,Bangalore,North Indian,283,25,3.3,33,43.07,11.51,-31.56,Card,4,No,No,Yes
52449,10442,2025-11-20,Delhi,Pizza,464,20,2.1,20,42.63,29.28,-13.35,UPI,5,No,No,No
52450,11632,2025-11-09,Bangalore,Chinese,345,50,6.2,45,73.06,-59.4,-132.46,Wallet,3,No,No,No
52451,10380,2025-06-28,Mumbai,North Indian,413,10,5.9,37,69.93,84.96,15.03,Card,4,No,No,Yes
52452,10176,2025-05-14,Kolkata,Biryani,530,5,13.0,73,160.15,145.1,-15.05,Wallet,2,No,No,No
52453,11187,2025-10-07,Lucknow,Fast Food,431,25,8.7,53,100.91,39.27,-61.64,Card,1,Yes,No,No
52454,11106,2025-07-28,Jaipur,Fast Food,458,15,4.4,37,48.97,58.46,9.49,COD,3,No,No,No
52455,11115,2025-08-13,Bangalore,North Indian,376,30,4.1,32,57.42,-5.48,-62.9,UPI,5,No,No,Yes
52456,10212,2025-08-29,Bangalore,Fast Food,227,25,13.2,50,139.88,48.19,-91.69,COD,3,No,No,No
52457,11170,2025-02-11,Pune,Fast Food,309,10,7.0,45,83.47,79.08,-4.39,Wallet,5,No,No,Yes
52458,10482,2025-07-12,Delhi,Healthy,365,10,8.0,55,105.12,91.8,-13.32,Wallet,3,No,No,No
52459,10312,2025-03-25,Jaipur,Fast Food,258,15,10.1,68,130.02,73.06,-56.96,Card,2,No,No,No
52460,10798,2025-01-04,Mumbai,North Indian,359,10,3.6,23,48.31,64.68,16.37,COD,4,No,No,No
52461,10569,2025-02-07,Lucknow,Fast Food,211,50,3.2,40,46.97,-39.08,-86.05,Card,4,No,No,Yes
52462,11400,2025-05-21,Bangalore,Pizza,508,10,3.7,36,43.96,83.16,39.2,Card,3,No,No,Yes
52463,11263,2025-09-22,Delhi,Pizza,498,40,4.9,47,70.95,-60.24,-131.19,Card,3,No,No,No
52464,11590,2025-03-04,Hyderabad,Biryani,471,25,1.5,36,37.78,5.87,-31.91,Card,3,No,No,No
52465,10321,2025-01-03,Kolkata,Pizza,458,5,12.4,57,134.02,132.86,-1.16,UPI,3,No,Yes,No
52466,10247,2025-03-22,Delhi,Fast Food,338,0,4.8,33,37.47,103.16,65.69,COD,5,No,No,Yes
52467,10489,2025-01-28,Mumbai,Healthy,285,5,5.2,35,68.05,79.65,11.6,COD,5,No,No,Yes
52468,10606,2025-01-25,Kolkata,Healthy,361,20,8.6,49,102.91,58.82,-44.09,COD,4,No,No,No
52469,11511,2025-09-26,Bangalore,Pizza,538,0,7.5,37,76.49,163.36,86.87,UPI,3,No,No,Yes
52470,10682,2025-01-30,Kolkata,Pizza,329,10,3.0,44,53.66,59.48,5.82,UPI,4,No,No,Yes
52471,11259,2025-01-27,Delhi,Pizza,551,25,1.7,24,36.18,3.47,-32.71,COD,4,No,No,No
52472,10808,2025-09-28,Pune,North Indian,713,25,4.3,34,54.65,4.41,-50.24,UPI,4,No,No,Yes
52473,10907,2025-03-11,Mumbai,Fast Food,342,15,7.0,40,79.49,65.94,-13.55,Card,4,No,Yes,No
52474,10729,2025-03-09,Kolkata,South Indian,234,20,3.6,34,45.55,26.28,-19.27,Wallet,2,Yes,No,No
52475,10765,2025-03-09,Pune,Fast Food,210,10,0.8,23,25,45.2,20.2,UPI,5,No,No,Yes
52476,10509,2025-06-23,Mumbai,Fast Food,459,20,4.9,33,53.82,38.58,-15.24,COD,5,No,No,Yes
52477,10278,2025-12-24,Jaipur,Fast Food,291,5,2.4,38,30.18,69.47,39.29,COD,5,No,No,Yes
52478,11269,2025-11-05,Delhi,Chinese,387,10,3.2,36,41.31,66.44,25.13,Wallet,4,No,No,No
52479,10940,2025-10-01,Bangalore,Fast Food,212,20,6.2,39,70.4,41.44,-28.96,COD,3,No,No,Yes
52480,10044,2025-06-25,Delhi,Desserts,388,0,1.1,32,34.68,105.36,70.68,COD,2,Yes,No,No
52481,10880,2025-11-16,Pune,Desserts,292,30,9.6,55,107.05,31.64,-75.41,Wallet,3,No,No,Yes
52482,11181,2025-10-29,Bangalore,Fast Food,328,25,3.6,30,52.72,11.76,-40.96,Wallet,5,No,No,Yes
52483,10227,2025-03-16,Delhi,Chinese,229,30,13.3,61,143.33,36.68,-106.65,COD,2,No,No,No
52484,11329,2025-03-26,Mumbai,Healthy,313,20,2.4,23,50.76,26.26,-24.5,Card,5,No,No,No
52485,10953,2025-04-27,Bangalore,Chinese,589,20,6.3,33,74.49,49.58,-24.91,COD,4,No,No,No
52486,10523,2025-10-08,Pune,Desserts,343,10,12.2,59,128.53,96.16,-32.37,Wallet,2,Yes,Yes,No
52487,10640,2025-01-21,Delhi,Healthy,402,5,2.2,26,30.27,88.34,58.07,Card,4,No,No,Yes
52488,11521,2025-05-17,Mumbai,North Indian,468,40,0.9,15,37.6,-64.24,-101.84,Wallet,5,No,No,No
52489,11293,2025-06-14,Lucknow,Fast Food,261,30,7.7,47,74.69,25.32,-49.37,UPI,3,No,No,No
52490,11436,2025-06-15,Mumbai,North Indian,352,0,4.5,25,61.14,104.44,43.3,UPI,4,No,No,Yes
52491,10974,2025-05-29,Lucknow,South Indian,562,15,4.9,42,62.96,68.74,5.78,Wallet,4,No,No,Yes
52492,10953,2025-06-30,Bangalore,Chinese,360,15,6.3,47,79.54,63.0,-16.54,UPI,2,No,No,No
52493,10841,2025-06-01,Bangalore,South Indian,426,25,7.2,39,88.15,30.42,-57.73,Card,4,No,No,Yes
52494,10898,2025-01-18,Bangalore,Fast Food,352,50,5.2,27,58.23,-67.36,-125.59,Wallet,5,No,No,Yes
52495,10111,2025-05-25,Delhi,North Indian,409,25,6.2,41,74.47,24.93,-49.54,UPI,4,No,No,No
52496,11359,2025-04-05,Delhi,Biryani,590,15,5.0,42,67.89,71.3,3.41,Wallet,5,No,No,Yes
52497,10900,2025-08-11,Delhi,Fast Food,229,5,4.1,41,73.72,63.53,-10.19,COD,5,No,No,Yes
52498,10459,2025-12-26,Bangalore,Healthy,146,25,5.1,24,71.23,26.22,-45.01,Card,4,No,No,Yes
52499,10383,2025-03-01,Mumbai,Chinese,408,20,2.4,22,44.35,28.16,-16.19,Wallet,4,No,No,Yes
52500,10023,2025-06-28,Pune,Healthy,404,40,11.1,63,132.04,-17.72,-149.76,Card,1,No,No,No
52501,10704,2025-12-11,Hyderabad,Desserts,221,5,8.0,51,92.76,85.57,-7.19,UPI,2,No,No,No
52502,10785,2025-11-28,Mumbai,South Indian,298,50,6.1,40,66.78,-46.84,-113.62,COD,4,No,No,No
52503,11205,2025-06-21,Mumbai,Desserts,425,30,7.1,40,73.84,8.6,-65.24,Card,4,No,No,Yes
52504,10230,2025-04-12,Lucknow,Fast Food,357,10,6.8,59,89.83,83.64,-6.19,COD,1,No,No,Yes
52505,11585,2025-08-19,Bangalore,South Indian,466,20,11.0,55,128.32,64.32,-64.0,COD,3,No,No,Yes
52506,10505,2025-08-18,Kolkata,Healthy,327,25,1.5,28,29.74,10.19,-19.55,Card,4,No,No,No
52507,10017,2025-01-08,Hyderabad,Biryani,401,0,1.1,35,25,108.22,83.22,COD,4,No,No,Yes
52508,11459,2025-01-13,Mumbai,Biryani,374,0,5.8,29,77.44,117.08,39.64,Wallet,5,No,No,No
52509,11660,2025-10-30,Hyderabad,South Indian,234,0,9.1,46,91.49,106.08,14.59,COD,4,No,No,Yes
52510,10881,2025-08-18,Kolkata,Chinese,402,25,5.9,40,77.75,23.34,-54.41,COD,3,No,No,No
52511,11274,2025-09-18,Kolkata,Chinese,595,20,4.8,44,60.41,40.7,-19.71,COD,3,No,No,Yes
52512,11526,2025-08-10,Delhi,Healthy,528,25,3.0,24,49.66,4.16,-45.5,COD,4,No,No,Yes
